1;fo;GRND_Jetway;1;JETWAY;
1;fo;FMC_Doors;0;DOORS;
1;fo;MISC_SafetyCheck;1;SAFETY CHECK;
1;fo;ELEC_MainBattery;1;MAIN BATTERY;
1;fo;MISC_Wait;90;WAITING FOR NEXT ACTION;
1;fo;LIGHTS_Dome;3;DOME LIGHTS;
1;fo;HYD_Pumps;0;HYDRAULIC PUMPS;
1;fo;TEST_Fire;1;FIRE TEST;
1;fo;ELEC_GrndPwr;1;GROUND POWER;
1;fo;LIGHTS_Posn;1;POSITION LIGHTS;
1;capt;PED_ParkingBrake;1;PARKING BRAKE;
1;fo;TEST_CabinAttendant;1;ATTENDANT CALL TEST;
1;fo;TEST_TakeOffConfig;1;TAKEOFF CONFIG TEST;
1;fo;TEST_CargoFireTest;1;CARGO FIRE SYS TEST;
1;fo;TEST_CVR;1;C V R TEST;
1;fo;TEST_MachOvrSpd;1;MACH OVERSPEED TEST;
1;fo;TEST_Lights;1;LIGHTS TEST;
1;fo;IRS_Selectors;2;I R S SELECTORS;
1;fo;MISC_Wait;30;WAITING FOR NEXT ACTION;
1;fo;HYD_Pumps;1;HYDRAULIC PUMPS;
1;fo;FMC_LoadFmSimBrf;0;LOAD F M C FROM SIMBRIEF;
1;capt;GRND_Catering;1;CATERING;
1;capt;FMC_LoadFuelAndPayload;0;LOAD F M C WEIGHT;
1;fo;MISC_WalkAround;600;WALK AROUND;
1;fo;GRND_Loading;0;PAX AND CARGO LOADING;
1;fo;FMC_LoadTakeOffPref;1;LOAD F M C PERF;
1;fo;FMC_LoadWindData;1;LOAD F M C WIND DATA;
1;fo;EFIS_ModeFo;2;NAV DISPLAY MODE;
1;fo;EFIS_RangeFo;2;NAV DISPLAY RANGE;
1;fo;EFIS_SetBaro;1;SET BAROMETER;
1;fo;EFIS_SetBaroRef;2;SET BAROMETER REFERENCE;
1;fo;FCTL_YawDamper;1;YAW DAMPER;
1;fo;FUEL_Pumps;0;FUEL PUMPS;
1;fo;ELEC_Galley;1;GALLEY POWER;
1;fo;AIR_EquipCooling;1;EQUIP COOLING;
1;fo;SIGN_EmerExit;1;EMER EXIT LIGHTS;
1;fo;SIGN_SeatBelts;1;PASSENGER SIGNS;
1;fo;ICE_WindowHeat;1;WINDOW HEAT;
1;fo;ICE_ProbeHeat;0;PROBE HEAT;
1;fo;ICE_Wing;0;WING ANTI-ICE;
1;fo;ICE_Eng;0;ENGINE ANTI-ICE;
1;fo;HYD_Pumps;2;HYDRAULIC PUMPS;
1;fo;AIR_RecircFan;1;RECIRCULATION FAN;
1;fo;AIR_Packs;1;PACKS;
1;fo;AIR_IsoValve;1;ISOLATION VALVE;
1;fo;AIR_EngBleeds;1;ENGENIE BLEEDS;
1;fo;AIR_FltAltPressure;1;FLIGHT ALT PRESS;
1;fo;AIR_LndgAltPressure;1;LANDING ALT PRESS;
1;fo;LIGHTS_Logo;1;LOGO LIGHTS;
1;fo;LIGHTS_Wing;1;WING LIGHTS;
1;fo;MCP_Config;1;M C P CONFIG;
1;fo;FUEL_ResetFlowSwitch;1;RESET FUEL FLOW;
1;fo;MAIN_AutoBrakes;0;AUTO BRAKES;
1;fo;TEST_StallWarn;1;STALL WARN TEST;
1;fo;TEST_GPWS;1;G P W S TEST;
1;fo;HGS_HeadsUpDisplay;0;HEADS UP DISPLAY;
1;fo;XPNDR_Mode;0;TRANSPONDER;
1;fo;FMC_Copilot;0;COPILOT F M C;
1;fo;WARN_Cautions;0;CLEAR CAUTIONS;
1;capt;MISC_Text;1;IFR CLEARANCE;
1a;fo;FMC_LoadFmSimBrf;0;LOAD F M C FROM SIMBRIEF;
1a;fo;MISC_WalkAround;600;WALK AROUND;
1a;fo;GRND_Loading;0;PAX AND CARGO LOADING;
1a;fo;FMC_LoadTakeOffPref;1;LOAD F M C PERF;
1a;fo;FMC_LoadWindData;1;LOAD F M C WIND DATA;
1a;fo;EFIS_ModeFo;2;NAV DISPLAY MODE;
1a;fo;EFIS_RangeFo;2;NAV DISPLAY RANGE;
1a;fo;EFIS_SetBaro;1;SET BAROMETER;
1a;fo;AIR_FltAltPressure;1;FLIGHT ALT PRESS;
1a;fo;AIR_LndgAltPressure;1;LANDING ALT PRESS;
1a;fo;LIGHTS_Logo;1;LOGO LIGHTS;
1a;fo;LIGHTS_Wing;1;WING LIGHTS;
1a;fo;MCP_Config;1;M C P CONFIG;
1a;fo;FUEL_ResetFlowSwitch;1;RESET FUEL FLOW;
1a;capt;MAIN_AutoBrakes;0;AUTO BRAKES;
1a;fo;WARN_Cautions;0;CLEAR CAUTIONS;
1a;capt;MISC_Text;1;IFR CLEARANCE;
2;TEST_Oxy;OXYGEN;TESTED 100%;tested;1
2;NAVDIS_TransDisplaySwitches;NAV SWITCHES;NORM & AUTO;normAuto;1
2;ICE_WindowHeat;WINDOW HEAT;ON;on;1
2;AIR_PresModeSel;PRESSURIZATION MODE SELECTOR;AUTO;auto;0
2;MISC_FltInstruments;FLIGHT INSTRUMENTS;SET;set;1
2;FCTL_ParkBrake;PARKING BRAKE;ON;on;1
2;FUEL_ControlSwitches;FUEL CONTROL SWITCHES;CUTOFF;cutoff;0
2;BRIEF_Dep;DEPARTURE BRIEFING;COMPLETED;completed;1
3;fo;GRND_Jetway;0;JETWAY;
3;fo;MISC_CrewSafetyMsg;0;SAFETY MESSAGE;
3;fo;ELEC_APU;1;AUX POWER UNIT;
3;fo;FUEL_Pumps;1;FUEL PUMPS;
3;fo;HYD_Pumps;1;HYDRAULIC PUMPS;
3;fo;AIR_Packs;0;PACKS;
3;fo;AIR_RecircFan;0;RECIRCULATION FAN;
3;fo;LIGHTS_AntiCollision;1;ANTI-COLLISION LIGHTS;
3;fo;ELEC_GrndPwr;0;GROUND POWER;
3;fo;clrCaution;1;CLEAR CAUTION ALARM;
3;capt;MISC_Text;1;SET TRIM;
3;capt;MISC_Text;1;TAXI CLEARANCE;
3;capt;MISC_Text;1;START ACARS;
4;PED_FltDeckDoor;FLIGHT DECK DOOR;LOCKED;clsedLocked;1
4;FUEL_Check;FUEL CHECK;CHECKED;chkd;1
4;SIGN_SeatBelts;PASSENGER SIGNS;ON;on;1
4;MCP_Check;M C P;SET;set;2
4;MISC_TakeoffSpeeds;TAKEOFF SPEEDS;CHECKED;chkd;2
4;FMC_PreFlight;CDU PREFLIGHT;COMPLETED;completed;1
4;FCTL_RudderAndTrim;RUDDER & AILERON TRIM;FREE AND ZERO;freeZero;1
4;LIGHTS_AntiCollision;ANTI-COLLISION LIGHTS;ON;on;1
5;fo;ENG_RdyForStartCheck;0;CHECK FOR ENG START;
5;fo;MISC_Wait;3;WAITING FOR NEXT ACTION;
5;capt;ENG_RightStartSwitch;0;RIGHT ENG START SWITCH;
5;capt;ENG_RightStartLever;0;RIGHT ENG START LEVER;
5;fo;MISC_Wait;45;WAITING FOR NEXT ACTION;
5;capt;ENG_LeftStartSwitch;0;LEFT ENG START SWITCH;
5;capt;ENG_LeftStartLever;0;LEFT ENG START LEVER;
5;fo;MISC_Wait;45;WAITING FOR NEXT ACTION;
6;fo;ELEC_GenCtrlSwitches;1;GENERATOR SWITCHES;
6;fo;HYD_PUMPS;1;HYDRAULIC PUMPS;
6;fo;ICE_ProbeHeat;1;PROBE HEAT;
6;fo;AIR_RecircFan;1;RECIRCULATION FAN;
6;fo;AIR_Packs;1;PACKS;
6;fo;AIR_IsoValve;1;ISOLATION VALVE;
6;fo;ELEC_APU;0;AUX POWER UNIT;
6;fo;ELEC_ApuBleed;0;AUX POWER UNIT BLEED;
6;capt;ENG_StartSwitches;2;ENGINE START SWITCHES;
6;fo;ICE_Wing;2;WING ANTI-ICE;
6;fo;ICE_Eng;2;ENGINE ANTI-ICE;
6;fo;LIGHTS_Taxi;1;TAXI LIGHTS;
6;fo;LIGHTS_Dome;4;DOME LIGHTS;
6;capt;FCTL_Flaps;1;FLAPS;
6;fo;FMC_Copilot;3;COPILOT F M C;
6;fo;XPNDR_Mode;4;TRANSPONDER;
6;fo;MAIN_Clock;1;CLOCK;
6;fo;MISC_ChkLeftRight;1;CHECK LEFT AND RIGHT;
6;capt;MISC_Text;1;SET TRIM;
7;ELEC_GenSwitches;GENERATOR SWITCHES;ON;on;1
7;ICE_ProbeHeat;PROBE HEAT;AUTO;auto;1
7;AIR_IsoValve;ISOLATION VALVE;AUTO;auto;1
7;ENG_StartSwitches;ENGINE START SWITCHES;CONTINUOUS;cont;2
7;MISC_Recall;RECALL;CHECKED;chkd;1
7;MAIN_AutoBrakes;AUTO BRAKES;RTO;rto;0
7;TEST_FlightControls;FLIGHT CONTROL TEST;CHECKED;chkd;1
7;TEST_Brakes;BRAKE TEST;CHECKED;chkd;1
8;fo;LIGHTS_Landing;1;LANDING LIGHTS;
8;fo;LIGHTS_RwyTurnOff;1;RWY TURNOFF LIGHTS;
8;fo;LIGHTS_Posn;2;POSITION LIGHTS;
8;fo;AIR_Packs;3;PACKS;
8;fo;EFIS_TFC;1;TRAFFIC BUTTON;
8;fo;EFIS_TERR;1;TERRAIN BUTTON;
8;capt;MISC_Text;1;PUSH TFC AND TERR;
9;FCTL_Flaps;FLAPS;SET;set;1
9;TRIM_Stab;STAB TRIM;SET;set;1
9;XPNDR_Mode;TRANSPONDER;TARA;set;4
9;MISC_CabinCrew;CABIN CREW;NOTIFIED;notified;1
10;capt;ENG_StartSwitches;1;ENGINE START SWITCHES;
10;fo;AIR_Packs;1;PACKS;
10;capt;MAIN_AutoBrakes;1;AUTO BRAKES;
10;capt;FCTL_LndgGear;2;GEAR;
10;fo;EFIS_RangeFo;3;NAV DISPLAY RANGE;
11;ENG_StartSwitches;ENGINE START SWITCHES;OFF;off;1
11;AIR_Packs;PACKS;ON;on;1
11;MAIN_AutoBrakes;AUTO BRAKES;OFF;off;1
11;FCTL_LndgGear;GEAR;UP AND OFF;upOff;0
11;FCTL_Flaps;FLAPS;UP;up;0
12;fo;EFIS_SetMins;2;MINIMUMS;
12;fo;FMC_LndgData;1;LANDING DATA;
12;fo;FMC_Copilot;1;COPILOT F M C;
12;capt;ENG_StartSwitches;2;ENGINE START SWITCHES;
12;capt;MAIN_AutoBrakes;6;AUTO BRAKES;
12;fo;NAVDIS_ILS;1;NAVIGATION AIDS;
12;fo;HGS_HeadsUpDisplay;1;HEADS UP DISPLAY;
12;fo;EFIS_ModeFo;0;NAV DISPLAY MODE;
12;fo;EFIS_RangeFo;2;NAV DISPLAY RANGE;
13;AIR_Pres;PRESSURIZATION;SET;set;1
13;MISC_Recall;RECALL;CHECKED;chkd;1
13;MAIN_AutoBrakes;AUTO BRAKES;SET;set;2
13;FMC_LndgData;LANDING DATA;NULL;null;1
13;BRIEF_Appr;APPROACH BRIEF;COMPLETED;completed;1
14;BARO_Ref;BARO REFERENCE;CHECKED;chkd;2
15;ENG_StartSwitches;ENGINE START SWITCHES;CONTINUOUS;cont;2
15;FCTL_SpeedBrake;SPEED BRAKE;ARMED;armed;2
15;FCTL_LndgGear;GEAR;DOWN;down;1
15;FCTL_Flaps;FLAPS;SET;set;2
15;MISC_CabinCrew;CABIN CREW;NOTIFIED;notified;2
16;fo;LIGHTS_Landing;0;LANDING LIGHTS;
16;fo;LIGHTS_Posn;1;POSITION LIGHTS;
16;fo;LIGHTS_Taxi;1;TAXI LIGHTS;
16;fo;ICE_Wing;0;WING ANTI-ICE;
16;fo;ICE_Eng;0;ENGINE ANTI-ICE;
16;fo;ICE_ProbeHeat;0;PROBE HEAT;
16;fo;ELEC_APU;2;AUX POWER UNIT;
16;capt;ENG_StartSwitches;1;ENGINE START SWITCHES;
16;fo;EFIS_ModeFo;0;NAV DISPLAY MODE;
16;fo;EFIS_RangeFo;2;NAV DISPLAY RANGE;
16;fo;EFIS_TFC;1;SET NAV DISPLAY TFC;
16;fo;MAIN_Clock;0;CLOCK;
16;fo;WARN_ResetAutoPilot;0;RESET AUTO PILOT WARNS;
16;capt;MAIN_AutoBrakes;1;AUTO BRAKES;
16;capt;FCTL_Flaps;0;FLAPS;
16;capt;FCTL_SpdBrake;0;SPEED BRAKE;
16;fo;XPNDR_Mode;4;TRANSPONDER;
16;fo;WARN_Cautions;0;CLEAR CAUTIONS;
17;capt;PED_ParkingBrake;1;PARKING BRAKE;
17;fo;ELEC_APU;3;AUX POWER UNIT;
17;fo;MISC_Wait;5;WAITING FOR NEXT ACTION;
17;fo;MCP_Config;2;M C P CONFIG;
